fecha_matrimonio,genero_1,genero_2,comuna
2018-04-10,Masculino,Femenino,6
2018-04-10,Masculino,Femenino,6
2018-04-10,Masculino,Femenino,6
2018-04-10,Masculino,Femenino,6
2018-04-10,Masculino,Femenino,7
2018-04-10,Femenino,Masculino,7
2018-04-10,Masculino,Femenino,8
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Masculino,Femenino,1
2018-04-11,Femenino,Masculino,12
2018-04-11,Masculino,Femenino,12
2018-04-11,Masculino,Femenino,12
2018-04-11,Masculino,Femenino,13
2018-04-11,Femenino,Masculino,13
2018-04-11,Masculino,Femenino,13
2018-04-11,Femenino,Masculino,13
2018-04-11,Femenino,Femenino,14
2018-04-11,Masculino,Femenino,14
2018-04-11,Masculino,Femenino,14
2018-04-11,Femenino,Masculino,15
2018-04-11,Masculino,Femenino,2
2018-04-11,Masculino,Femenino,2
2018-04-11,Masculino,Femenino,4
2018-04-11,Masculino,Femenino,5
2018-04-11,Femenino,Masculino,5
2018-04-11,Masculino,Masculino,5
2018-04-11,Masculino,Femenino,6
2018-04-11,Femenino,Masculino,7
2018-04-12,Masculino,Masculino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,1
2018-04-12,Masculino,Femenino,12
2018-04-12,Masculino,Femenino,12
2018-04-12,Masculino,Femenino,12
2018-04-12,Masculino,Femenino,12
2018-04-12,Masculino,Femenino,12
2018-04-12,Masculino,Femenino,12
2018-04-12,Masculino,Femenino,12
2018-04-12,Masculino,Femenino,12
2018-04-12,Femenino,Masculino,13
2018-04-12,Masculino,Femenino,13
2018-04-12,Femenino,Masculino,13
2018-04-12,Masculino,Femenino,14
2018-04-12,Masculino,Femenino,14
2018-04-12,Masculino,Femenino,14
2018-04-12,Masculino,Femenino,14
2018-04-12,Masculino,Femenino,14
2018-04-12,Masculino,Masculino,14
2018-04-12,Masculino,Femenino,15
2018-04-12,Masculino,Femenino,2
2018-04-12,Masculino,Femenino,2
2018-04-12,Masculino,Femenino,2
2018-04-12,Femenino,Masculino,5
2018-04-12,Femenino,Masculino,5
2018-04-12,Femenino,Masculino,5
2018-04-12,Masculino,Femenino,5
2018-04-12,Masculino,Femenino,6
2018-04-12,Masculino,Femenino,7
2018-04-12,Femenino,Masculino,7
2018-04-12,Masculino,Femenino,7
2018-04-12,Femenino,Masculino,7
2018-04-12,Masculino,Femenino,7
2018-04-12,Masculino,Femenino,7
2018-04-12,Femenino,Masculino,7
2018-04-13,Masculino,Masculino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Masculino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Masculino,Femenino,1
2018-04-13,Femenino,Masculino,11
2018-04-13,Masculino,Femenino,11
2018-04-13,Masculino,Femenino,11
2018-04-13,Femenino,Masculino,11
2018-04-13,Masculino,Femenino,11
2018-04-13,Masculino,Femenino,12
2018-04-13,Masculino,Femenino,12
2018-04-13,Femenino,Masculino,12
2018-04-13,Masculino,Femenino,12
2018-04-13,Femenino,Masculino,12
2018-04-13,Femenino,Masculino,12
2018-04-13,Masculino,Femenino,12
2018-04-13,Masculino,Femenino,12
2018-04-13,Femenino,Masculino,13
2018-04-13,Masculino,Femenino,13
2018-04-13,Masculino,Femenino,13
2018-04-13,Masculino,Femenino,13
2018-04-13,Femenino,Masculino,13
2018-04-13,Femenino,Masculino,13
2018-04-13,Femenino,Masculino,13
2018-04-13,Femenino,Masculino,13
2018-04-13,Masculino,Femenino,13
2018-04-13,Masculino,Femenino,13
2018-04-13,Masculino,Femenino,14
2018-04-13,Masculino,Femenino,14
2018-04-13,Masculino,Femenino,14
2018-04-13,Masculino,Femenino,14
2018-04-13,Masculino,Femenino,14
2018-04-13,Masculino,Femenino,15
2018-04-13,Masculino,Masculino,15
2018-04-13,Masculino,Femenino,15
2018-04-13,Femenino,Masculino,15
2018-04-13,Masculino,Femenino,2
2018-04-13,Masculino,Femenino,2
2018-04-13,Masculino,Femenino,2
2018-04-13,Masculino,Femenino,2
2018-04-13,Masculino,Femenino,2
2018-04-13,Masculino,Femenino,2
2018-04-13,Femenino,Masculino,3
2018-04-13,Femenino,Masculino,3
2018-04-13,Masculino,Femenino,3
2018-04-13,Masculino,Femenino,3
2018-04-13,Masculino,Femenino,4
2018-04-13,Masculino,Femenino,4
2018-04-13,Masculino,Femenino,4
2018-04-13,Femenino,Masculino,5
2018-04-13,Femenino,Masculino,5
2018-04-13,Masculino,Femenino,5
2018-04-13,Masculino,Femenino,5
2018-04-13,Femenino,Masculino,5
2018-04-13,Masculino,Femenino,5
2018-04-13,Femenino,Masculino,5
2018-04-13,Masculino,Femenino,5
2018-04-13,Masculino,Femenino,5
2018-04-13,Femenino,Masculino,5
2018-04-13,Masculino,Femenino,6
2018-04-13,Masculino,Femenino,6
2018-04-13,Masculino,Femenino,6
2018-04-13,Masculino,Femenino,6
2018-04-13,Femenino,Masculino,7
2018-04-13,Masculino,Femenino,7
2018-04-13,Masculino,Femenino,7
2018-04-13,Masculino,Femenino,7
2018-04-13,Femenino,Masculino,7
2018-04-13,Masculino,Femenino,7
2018-04-13,Masculino,Femenino,7
2018-04-13,Masculino,Femenino,8
2018-04-13,Masculino,Femenino,8
2018-04-13,Masculino,Femenino,8
2018-04-14,No declara,Femenino,1
2018-04-14,Masculino,Masculino,12
2018-04-14,Masculino,Femenino,12
2018-04-14,Femenino,Masculino,15
2018-04-15,Masculino,Masculino,1
2018-04-15,Masculino,Masculino,3
2018-04-16,Masculino,Femenino,1
2018-04-16,Masculino,Femenino,1
2018-04-16,No declara,Femenino,1
2018-04-16,Masculino,Femenino,1
2018-04-16,Masculino,Femenino,1
2018-04-16,Masculino,Femenino,1
2018-04-16,Masculino,Femenino,1
2018-04-16,Masculino,Femenino,1
2018-04-16,Masculino,Femenino,1
2018-04-16,Femenino,Masculino,11
2018-04-16,Masculino,Femenino,11
2018-04-16,Femenino,Masculino,12
2018-04-16,Femenino,Masculino,12
2018-04-16,Femenino,Masculino,12
2018-04-16,Femenino,Masculino,13
2018-04-16,Femenino,Masculino,13
2018-04-16,Masculino,Femenino,14
2018-04-16,Masculino,Femenino,14
2018-04-16,Masculino,Femenino,14
2018-04-16,Masculino,Femenino,14
2018-04-16,Masculino,Femenino,14
2018-04-16,Masculino,Femenino,14
2018-04-16,Femenino,Masculino,15
2018-04-16,Femenino,Masculino,15
2018-04-16,Masculino,Femenino,2
2018-04-16,Femenino,Masculino,3
2018-04-16,Masculino,Masculino,4
2018-04-16,Masculino,Femenino,4
2018-04-16,Masculino,Femenino,5
2018-04-16,Masculino,Masculino,5
2018-04-16,Masculino,Femenino,6
2018-04-16,Masculino,Femenino,7
2018-04-16,Masculino,Femenino,7
2018-04-16,Masculino,Femenino,7
2018-04-16,Masculino,Femenino,7
2018-04-16,Masculino,Femenino,7
2018-04-16,Masculino,Masculino,7
2018-04-16,Masculino,Femenino,7
2018-04-16,Masculino,Femenino,8
2018-04-16,Masculino,Femenino,8
2018-04-17,Masculino,Femenino,1
2018-04-17,Masculino,Femenino,1
2018-04-17,Masculino,Femenino,1
2018-04-17,Masculino,Femenino,1
2018-04-17,Masculino,Femenino,11
2018-04-17,Masculino,Femenino,11
2018-04-17,Femenino,Masculino,12
2018-04-17,Masculino,Femenino,12
2018-04-17,Femenino,Masculino,13
2018-04-17,Masculino,Femenino,14
2018-04-17,Masculino,Femenino,14
2018-04-17,Masculino,Femenino,3
2018-04-17,Masculino,Femenino,3
2018-04-17,Masculino,Femenino,4
2018-04-17,Masculino,Femenino,5
2018-04-17,Masculino,Femenino,5
2018-04-17,Masculino,Femenino,6
2018-04-18,Masculino,Femenino,1
2018-04-18,Masculino,Femenino,1
2018-04-18,Masculino,Femenino,1
2018-04-18,Masculino,Femenino,1
2018-04-18,Masculino,Femenino,1
2018-04-18,Masculino,Femenino,1
2018-04-18,Masculino,Femenino,11
2018-04-18,Masculino,Femenino,11
2018-04-18,Masculino,Femenino,11
2018-04-18,Masculino,Femenino,11
2018-04-18,Femenino,Masculino,12
2018-04-18,Femenino,Masculino,12
2018-04-18,Masculino,No declara,13
2018-04-18,Masculino,Femenino,13
2018-04-18,Femenino,Masculino,13
2018-04-18,Masculino,Femenino,13
2018-04-18,Femenino,Masculino,13
2018-04-18,Masculino,Femenino,14
2018-04-18,Masculino,Femenino,14
2018-04-18,Masculino,Femenino,14
2018-04-18,Masculino,Femenino,14
2018-04-18,Masculino,Femenino,15
2018-04-18,Masculino,Femenino,15
2018-04-18,Masculino,Femenino,15
2018-04-18,Masculino,Femenino,2
2018-04-18,Masculino,Femenino,5
2018-04-18,Masculino,Femenino,6
2018-04-18,Masculino,Femenino,6
2018-04-18,Masculino,Masculino,6
2018-04-18,Masculino,Femenino,7
2018-04-18,Masculino,Femenino,8
2018-04-18,Masculino,Femenino,8
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Femenino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Masculino,Femenino,1
2018-04-19,Femenino,Masculino,11
2018-04-19,Masculino,Femenino,12
2018-04-19,Masculino,Femenino,12
2018-04-19,Masculino,Femenino,12
2018-04-19,Femenino,Masculino,12
2018-04-19,Masculino,Femenino,13
2018-04-19,Femenino,Masculino,13
2018-04-19,Femenino,Masculino,13
2018-04-19,Masculino,Femenino,14
2018-04-19,Masculino,Femenino,14
2018-04-19,Masculino,Femenino,14
2018-04-19,Masculino,Femenino,14
2018-04-19,Masculino,Femenino,14
2018-04-19,Masculino,Femenino,14
2018-04-19,Masculino,Femenino,15
2018-04-19,Femenino,Masculino,15
2018-04-19,Masculino,Femenino,2
2018-04-19,Masculino,Femenino,2
2018-04-19,Masculino,Femenino,2
2018-04-19,Masculino,Femenino,4
2018-04-19,Masculino,Femenino,4
2018-04-19,Femenino,Masculino,5
2018-04-19,Femenino,Masculino,5
2018-04-19,Masculino,Femenino,5
2018-04-19,Femenino,Masculino,5
2018-04-19,Masculino,Femenino,5
2018-04-19,Femenino,Masculino,5
2018-04-19,Masculino,Femenino,6
2018-04-19,Masculino,Femenino,6
2018-04-19,Masculino,Femenino,7
2018-04-19,Femenino,Masculino,7
2018-04-19,Femenino,Masculino,7
2018-04-19,Masculino,Femenino,7
2018-04-19,Masculino,Femenino,7
2018-04-19,Femenino,Femenino,7
2018-04-19,Masculino,Femenino,8
2018-04-19,Masculino,Femenino,8
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Masculino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Masculino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Masculino,Femenino,1
2018-04-20,Femenino,Masculino,11
2018-04-20,Masculino,Femenino,11
2018-04-20,Masculino,Femenino,11
2018-04-20,Femenino,Masculino,11
2018-04-20,Femenino,Masculino,11
2018-04-20,Masculino,Femenino,11
2018-04-20,Masculino,Femenino,11
2018-04-20,Masculino,Femenino,12
2018-04-20,Femenino,Masculino,12
2018-04-20,Femenino,Masculino,12
2018-04-20,Femenino,Masculino,12
2018-04-20,Femenino,Masculino,12
2018-04-20,Masculino,Femenino,12
2018-04-20,Femenino,Masculino,12
2018-04-20,Masculino,Femenino,12
2018-04-20,Femenino,Masculino,12
2018-04-20,Masculino,Femenino,12
2018-04-20,Masculino,Femenino,12
2018-04-20,Masculino,Femenino,12
2018-04-20,Masculino,Femenino,12
2018-04-20,Femenino,Masculino,12
2018-04-20,Femenino,Masculino,13
2018-04-20,Masculino,Femenino,13
2018-04-20,Masculino,Femenino,13
2018-04-20,Masculino,Femenino,13
2018-04-20,Masculino,Femenino,13
2018-04-20,Masculino,Femenino,13
2018-04-20,Femenino,Masculino,13
2018-04-20,Masculino,Femenino,14
2018-04-20,Masculino,Femenino,14
2018-04-20,Masculino,Femenino,14
2018-04-20,Masculino,Femenino,14
2018-04-20,Masculino,Femenino,14
2018-04-20,Masculino,Femenino,14
2018-04-20,Masculino,Masculino,14
2018-04-20,Femenino,Masculino,15
2018-04-20,Femenino,Masculino,15
2018-04-20,Femenino,Masculino,15
2018-04-20,Femenino,Masculino,15
2018-04-20,Masculino,Femenino,15
2018-04-20,Femenino,Masculino,15
2018-04-20,Masculino,Femenino,2
2018-04-20,Masculino,Femenino,2
2018-04-20,Masculino,Femenino,2
2018-04-20,Masculino,Femenino,2
2018-04-20,Masculino,Femenino,2
2018-04-20,Masculino,Femenino,2
2018-04-20,Masculino,Femenino,3
2018-04-20,Femenino,Masculino,3
2018-04-20,Masculino,Masculino,3
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Masculino,Femenino,4
2018-04-20,Femenino,Masculino,5
2018-04-20,Masculino,Femenino,5
2018-04-20,Femenino,Masculino,5
2018-04-20,Femenino,Masculino,5
2018-04-20,Masculino,Femenino,5
2018-04-20,Masculino,Femenino,5
2018-04-20,Masculino,Femenino,5
2018-04-20,Femenino,Masculino,5
2018-04-20,Masculino,Femenino,5
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,6
2018-04-20,Masculino,Femenino,7
2018-04-20,Femenino,Masculino,7
2018-04-20,Masculino,Masculino,7
2018-04-20,Masculino,Femenino,7
2018-04-20,Masculino,Femenino,7
2018-04-20,Masculino,Femenino,7
2018-04-20,Femenino,Masculino,7
2018-04-20,Masculino,Femenino,8
2018-04-20,Masculino,Femenino,8
2018-04-20,Masculino,Femenino,8
2018-04-20,Masculino,Femenino,8
2018-04-21,Masculino,Femenino,1
2018-04-21,Masculino,Femenino,1
2018-04-21,Masculino,Femenino,1
2018-04-21,Masculino,Femenino,1
2018-04-21,Masculino,Femenino,1
2018-04-21,Masculino,Femenino,1
2018-04-21,Masculino,Femenino,1
2018-04-21,Masculino,Masculino,12
2018-04-23,Masculino,Masculino,1
2018-04-23,Masculino,Femenino,1
2018-04-23,Masculino,Femenino,1
2018-04-23,Masculino,Femenino,1
2018-04-23,Masculino,Femenino,1
2018-04-23,Masculino,Femenino,1
2018-04-23,Masculino,Femenino,1
2018-04-23,Femenino,Masculino,11
2018-04-23,Masculino,Femenino,12
2018-04-23,Femenino,Femenino,12
2018-04-23,Masculino,Femenino,13
2018-04-23,Masculino,Femenino,13
2018-04-23,Masculino,Femenino,14
2018-04-23,Masculino,Femenino,14
2018-04-23,Masculino,Femenino,15
2018-04-23,Femenino,Masculino,15
2018-04-23,Masculino,Femenino,15
2018-04-23,Masculino,Femenino,5
2018-04-23,Femenino,Femenino,5
2018-04-23,Masculino,Femenino,5
2018-04-23,Masculino,Femenino,5
2018-04-23,Masculino,Femenino,6
2018-04-23,Masculino,Femenino,6
2018-04-23,Masculino,Femenino,6
2018-04-23,Masculino,Femenino,7
2018-04-23,Femenino,Masculino,7
2018-04-23,Masculino,Femenino,8
2018-04-24,Masculino,No declara,12
2018-04-24,Masculino,Femenino,14
2018-04-24,Masculino,Femenino,14
2018-04-24,Masculino,Femenino,2
2018-04-24,Masculino,Femenino,2
2018-04-24,Masculino,Femenino,4
2018-04-24,Masculino,Femenino,6
2018-04-24,Masculino,Masculino,7
2018-04-24,Femenino,Masculino,7
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Masculino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Masculino,Femenino,1
2018-04-25,Femenino,Masculino,11
2018-04-25,Femenino,Masculino,11
2018-04-25,Femenino,Masculino,12
2018-04-25,Femenino,Masculino,12
2018-04-25,Femenino,Masculino,12
2018-04-25,Femenino,Masculino,12
2018-04-25,Femenino,Masculino,13
2018-04-25,Femenino,Masculino,13
2018-04-25,Femenino,Masculino,13
2018-04-25,Masculino,Femenino,14
2018-04-25,Masculino,Femenino,14
2018-04-25,Masculino,Masculino,15
2018-04-25,Femenino,Masculino,15
2018-04-25,Masculino,Femenino,15
2018-04-25,Femenino,Masculino,15
2018-04-25,Masculino,Femenino,2
2018-04-25,Masculino,Femenino,4
2018-04-25,Masculino,Femenino,4
2018-04-25,Masculino,Femenino,5
2018-04-25,Femenino,Masculino,5
2018-04-25,Femenino,Masculino,5
2018-04-25,Femenino,Masculino,5
2018-04-25,Masculino,Femenino,5
2018-04-25,Masculino,Femenino,6
2018-04-25,Masculino,Femenino,7
2018-04-25,Masculino,Femenino,7
2018-04-25,Masculino,Femenino,8
2018-04-25,Masculino,Femenino,8
2018-04-25,Masculino,Femenino,8
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Masculino,Femenino,1
2018-04-26,Femenino,Masculino,11
2018-04-26,Masculino,Femenino,11
2018-04-26,Masculino,Femenino,11
2018-04-26,Masculino,Femenino,11
2018-04-26,Femenino,Masculino,11
2018-04-26,Femenino,Masculino,12
2018-04-26,Femenino,Masculino,12
2018-04-26,Masculino,Femenino,13
2018-04-26,Masculino,Femenino,13
2018-04-26,Masculino,Femenino,13
2018-04-26,Femenino,Masculino,13
2018-04-26,Masculino,Femenino,13
2018-04-26,Masculino,Femenino,14
2018-04-26,Masculino,Femenino,14
2018-04-26,Masculino,Femenino,14
2018-04-26,Masculino,Femenino,14
2018-04-26,Masculino,Femenino,14
2018-04-26,Masculino,Femenino,14
2018-04-26,Masculino,Femenino,14
2018-04-26,Femenino,Masculino,15
2018-04-26,Masculino,Femenino,4
2018-04-26,Masculino,Femenino,5
2018-04-26,Masculino,Femenino,5
2018-04-26,Masculino,Femenino,5
2018-04-26,Masculino,Femenino,6
2018-04-26,Masculino,Femenino,6
2018-04-26,Femenino,Masculino,7
2018-04-26,Masculino,Femenino,7
2018-04-27,Femenino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Femenino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,1
2018-04-27,Masculino,Femenino,11
2018-04-27,Femenino,Masculino,11
2018-04-27,Masculino,Femenino,11
2018-04-27,Femenino,Masculino,11
2018-04-27,Masculino,Femenino,11
2018-04-27,Masculino,Femenino,11
2018-04-27,Femenino,Masculino,11
2018-04-27,Masculino,Femenino,11
2018-04-27,Femenino,Masculino,12
2018-04-27,Masculino,Femenino,12
2018-04-27,Femenino,Masculino,12
2018-04-27,Masculino,Femenino,12
2018-04-27,Masculino,Femenino,12
2018-04-27,Femenino,Masculino,12
2018-04-27,Masculino,Femenino,12
2018-04-27,Masculino,Femenino,12
2018-04-27,Femenino,Masculino,12
2018-04-27,Femenino,Masculino,13
2018-04-27,Femenino,Femenino,13
2018-04-27,Masculino,Femenino,13
2018-04-27,Femenino,Masculino,13
2018-04-27,Femenino,Masculino,13
2018-04-27,Masculino,Femenino,13
2018-04-27,Femenino,Masculino,13
2018-04-27,Femenino,Masculino,13
2018-04-27,Masculino,Masculino,13
2018-04-27,Masculino,Femenino,13
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,14
2018-04-27,Masculino,Femenino,15
2018-04-27,Masculino,Femenino,2
2018-04-27,Masculino,Femenino,2
2018-04-27,Masculino,Femenino,2
2018-04-27,Masculino,Femenino,2
2018-04-27,Masculino,Femenino,2
2018-04-27,Masculino,Femenino,3
2018-04-27,Masculino,Femenino,3
2018-04-27,Masculino,Femenino,3
2018-04-27,Masculino,Masculino,3
2018-04-27,Masculino,Femenino,3
2018-04-27,Femenino,Masculino,3
2018-04-27,Femenino,Masculino,3
2018-04-27,Masculino,Femenino,4
2018-04-27,Masculino,Femenino,4
2018-04-27,Masculino,Femenino,4
2018-04-27,Masculino,Femenino,4
2018-04-27,Femenino,Masculino,5
2018-04-27,Masculino,Masculino,5
2018-04-27,Masculino,Femenino,5
2018-04-27,Femenino,Masculino,5
2018-04-27,Femenino,Masculino,5
2018-04-27,Masculino,Femenino,5
2018-04-27,Femenino,Masculino,5
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Masculino,Femenino,6
2018-04-27,Femenino,Masculino,7
2018-04-27,Femenino,Masculino,7
2018-04-27,Femenino,Masculino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,7
2018-04-27,Masculino,Femenino,8
2018-04-27,Femenino,Femenino,8
2018-04-27,Masculino,Femenino,8
2018-04-27,Masculino,Femenino,8
2018-04-28,Masculino,Femenino,1
2018-04-28,Masculino,Femenino,1
2018-04-28,Masculino,Femenino,1
2018-04-28,Masculino,Femenino,1
2018-04-28,Masculino,Femenino,12
2018-04-29,Masculino,Femenino,1
2018-04-30,Masculino,Femenino,13
2018-04-30,Masculino,Femenino,8
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Masculino,Femenino,1
2018-05-02,Femenino,Masculino,11
2018-05-02,Femenino,Masculino,12
2018-05-02,Femenino,Masculino,12
2018-05-02,Femenino,Masculino,12
2018-05-02,Femenino,Masculino,12
2018-05-02,Masculino,Femenino,13
2018-05-02,Masculino,Femenino,13
2018-05-02,Masculino,Femenino,14
2018-05-02,Masculino,Femenino,14
2018-05-02,Masculino,Masculino,14
2018-05-02,Masculino,Femenino,14
2018-05-02,Masculino,Femenino,15
2018-05-02,Masculino,Femenino,2
2018-05-02,Masculino,Femenino,5
2018-05-02,Masculino,Femenino,5
2018-05-02,Masculino,Femenino,6
2018-05-02,Masculino,Femenino,6
2018-05-02,Masculino,Femenino,7
2018-05-02,Masculino,Femenino,7
2018-05-02,Masculino,Femenino,7
2018-05-02,Masculino,Femenino,8
2018-05-02,Masculino,Femenino,8
2018-05-02,Masculino,Femenino,8
2018-05-03,Masculino,Femenino,1
2018-05-03,Masculino,Femenino,1
2018-05-03,Masculino,Femenino,1
2018-05-03,Masculino,Femenino,1
2018-05-03,Masculino,Masculino,1
2018-05-03,Masculino,Femenino,1
2018-05-03,Masculino,Femenino,1
2018-05-03,Masculino,Femenino,11
2018-05-03,Femenino,Masculino,12
2018-05-03,Masculino,Femenino,12
